LineId,Timestamp,action,addr,advpnsc,assignip,auditid,auditreporttype,auditscore,audittime,bandwidth,cookies,cpu,criticalcount,date,devid,devname,dhcp_msg,dir,disk,disklograte,duration,error_num,espauth,esptransform,eventtime,exch,fazlograte,freediskstorage,group,highcount,hostname,idseq,in_spi,init,interface,ip,itime,lease,level,locip,locport,logdesc,logid,logver,lowcount,mac,mediumcount,mem,mode,msg,name,nextstat,out_spi,outintf,passedcount,peer_notif,rcvdbyte,reason,remip,remport,result,role,sentbyte,seq,setuprate,spi,stage,status,subtype,sysuptime,time,total,totalsession,tunnelid,tunnelip,tunneltype,type,tz,ui,used,user,useralt,vd,version,vpntunnel,waninfo,xauthgroup,xauthuser,Content,EventId,Template
11,N/A,negotiate,,0,N/A,,,,,,5df8cf6e832e3278/7c26da8af8e39c6e,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,outbound,,,,,,,1751755105163204839,CREATE_CHILD,,,N/A,,,19900372806008855,,local,,,1751755106,,notice,93.64.253.210,500,Progress IPsec phase 2,0101037129,0702111740,,,,,,progress IPsec phase 2,,,,wan1,,,,,88.61.48.146,500,OK,initiator,,,,,,success,vpn,,00:38:25,,,,,,event,+0200,,,88.61.48.146,N/A,root,IKEv2,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008855 itime=1751755106 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:38:25 eventtime=1751755105163204839 tz=""+0200"" logid=""0101037129"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""Progress IPsec phase 2"" msg=""progress IPsec phase 2"" action=""negotiate"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" status=""success"" init=""local"" exch=""CREATE_CHILD"" dir=""outbound"" role=""initiator"" result=""OK"" version=""IKEv2"" advpnsc=0",E6,"logver=0702111740 idseq=19900372806008855 itime=1751755106 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:38:25 eventtime=1751755105163204839 tz=""+0200"" logid=""0101037129"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""Progress IPsec phase 2"" msg=""progress IPsec phase 2"" action=""negotiate"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" status=""success"" init=""local"" exch=""CREATE_CHILD"" dir=""outbound"" role=""initiator"" result=""OK"" version=""IKEv2"" advpnsc=0"
12,N/A,negotiate,,0,N/A,,,,,,5df8cf6e832e3278/7c26da8af8e39c6e,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,,,HMAC_SHA1,ESP_AES,1751755105195738819,,,,N/A,,,19900372806008856,,,,,1751755106,,notice,93.64.253.210,500,Negotiate IPsec phase 2,0101037122,0702111740,,,,,,negotiate IPsec phase 2,,,,wan1,,,,,88.61.48.146,500,,initiator,,,,,,success,vpn,,00:38:25,,,,,,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008856 itime=1751755106 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:38:25 eventtime=1751755105195738819 tz=""+0200"" logid=""0101037122"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""Negotiate IPsec phase 2"" msg=""negotiate IPsec phase 2"" action=""negotiate"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" status=""success"" role=""initiator"" esptransform=""ESP_AES"" espauth=""HMAC_SHA1"" advpnsc=0",E7,"logver=0702111740 idseq=19900372806008856 itime=1751755106 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:38:25 eventtime=1751755105195738819 tz=""+0200"" logid=""0101037122"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""Negotiate IPsec phase 2"" msg=""negotiate IPsec phase 2"" action=""negotiate"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" status=""success"" role=""initiator"" esptransform=""ESP_AES"" espauth=""HMAC_SHA1"" advpnsc=0"
13,N/A,install_sa,,0,N/A,,,,,,5df8cf6e832e3278/7c26da8af8e39c6e,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,,,,,1751755105195932519,,,,N/A,,,19900372806008857,aa9a2477,,,,1751755106,,notice,93.64.253.210,500,IPsec SA installed,0101037133,0702111740,,,,,,install IPsec SA,,,bf6e6731,wan1,,,,,88.61.48.146,500,,initiator,,,,,,,vpn,,00:38:25,,,,,,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008857 itime=1751755106 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:38:25 eventtime=1751755105195932519 tz=""+0200"" logid=""0101037133"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec SA installed"" msg=""install IPsec SA"" action=""install_sa"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" role=""initiator"" in_spi=""aa9a2477"" out_spi=""bf6e6731"" advpnsc=0",E8,"logver=0702111740 idseq=19900372806008857 itime=1751755106 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:38:25 eventtime=1751755105195932519 tz=""+0200"" logid=""0101037133"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec SA installed"" msg=""install IPsec SA"" action=""install_sa"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" role=""initiator"" in_spi=""aa9a2477"" out_spi=""bf6e6731"" advpnsc=0"
14,N/A,negotiate,,0,N/A,,,,,,5df8cf6e832e3278/7c26da8af8e39c6e,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,inbound,,,,,,,1751755105195969139,CREATE_CHILD,,,N/A,,,19900372806008858,,local,,,1751755106,,notice,93.64.253.210,500,Progress IPsec phase 2,0101037129,0702111740,,,,,,progress IPsec phase 2,,,,wan1,,,,,88.61.48.146,500,DONE,initiator,,,,,,success,vpn,,00:38:25,,,,,,event,+0200,,,88.61.48.146,N/A,root,IKEv2,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008858 itime=1751755106 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:38:25 eventtime=1751755105195969139 tz=""+0200"" logid=""0101037129"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""Progress IPsec phase 2"" msg=""progress IPsec phase 2"" action=""negotiate"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" status=""success"" init=""local"" exch=""CREATE_CHILD"" dir=""inbound"" role=""initiator"" result=""DONE"" version=""IKEv2"" advpnsc=0",E6,"logver=0702111740 <*> itime=1751755106 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:38:25 <*> tz=""+0200"" logid=""0101037129"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""Progress IPsec phase 2"" msg=""progress IPsec phase 2"" action=""negotiate"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" status=""success"" init=""local"" exch=""CREATE_CHILD"" <*> role=""initiator"" <*> version=""IKEv2"" advpnsc=0"
15,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751755176715539419,,,,,,ArcherAX55,19900372806008863,,,internal1,10.63.44.101,1751755177,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,00:39:37,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008863 itime=1751755177 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:39:37 eventtime=1751755176715539419 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK"""
16,N/A,tunnel-stats,,0,N/A,,,,,,5df8cf6e832e3278/7c26da8af8e39c6e,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,1115587,,,,1751755284882907859,,,,N/A,,,19900372806008865,,,,,1751755285,,notice,93.64.253.210,500,IPsec tunnel statistics,0101037141,0702111740,,,,,,IPsec tunnel statistics,,600,,wan1,,,185381866,,88.61.48.146,500,,,401111063,,,,,,vpn,,00:41:25,,,2206215695,N/A,ipsec,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008865 itime=1751755285 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:41:25 eventtime=1751755284882907859 tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" duration=1115587 sentbyte=401111063 rcvdbyte=185381866 nextstat=600 advpnsc=0",E2,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" <*> <*> <*> nextstat=600 advpnsc=0"
17,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751755287065860479,,,,,,ArcherAX55,19900372806008860,,,internal1,10.63.44.101,1751755290,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,00:41:27,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008860 itime=1751755290 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:41:27 eventtime=1751755287065860479 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK"""
18,N/A,perf-stats,,,,,,,,6/3,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751755320617397579,,0,0,,,,19900372806008898,,,,,1751755321,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  50, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1116136,00:42:00,,50,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1517276939/6481554937,packets=7851790/10093123;",,,"logver=0702111740 idseq=19900372806008898 itime=1751755321 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:42:00 eventtime=1751755320617397579 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=50 disk=0 bandwidth=""6/3"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1116136 waninfo=""name=wan1,bytes=1517276939/6481554937,packets=7851790/10093123;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  50, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 <*> disk=0 <*> setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: 40, concurrent sessions: <*> setup-rate: 0"""
19,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751755397466214999,,,,,,ArcherAX55,19900372806008876,,,internal1,10.63.44.101,1751755401,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,00:43:18,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008876 itime=1751755401 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:43:18 eventtime=1751755397466214999 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK"""
20,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751755507856554759,,,,,,ArcherAX55,19900372806008839,,,internal1,10.63.44.101,1751755511,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,00:45:08,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008839 itime=1751755511 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:45:08 eventtime=1751755507856554759 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK"""
21,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751755618256855059,,,,,,ArcherAX55,19900372806008927,,,internal1,10.63.44.101,1751755622,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,00:46:58,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008927 itime=1751755622 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:46:58 eventtime=1751755618256855059 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK"""
22,N/A,perf-stats,,,,,,,,6/7,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751755620627509999,,0,0,,,,19900372806008928,,,,,1751755622,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  47, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1116436,00:47:00,,47,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1517563184/6481803353,packets=7853148/10094525;",,,"logver=0702111740 idseq=19900372806008928 itime=1751755622 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:47:00 eventtime=1751755620627509999 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=47 disk=0 bandwidth=""6/7"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1116436 waninfo=""name=wan1,bytes=1517563184/6481803353,packets=7853148/10094525;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  47, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 <*> disk=0 <*> setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: 40, concurrent sessions: <*> setup-rate: 0"""
23,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751755728597207119,,,,,,ArcherAX55,19900372806008844,,,internal1,10.63.44.101,1751755733,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,00:48:48,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008844 itime=1751755733 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:48:48 eventtime=1751755728597207119 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK"""
24,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751755838996413519,,,,,,ArcherAX55,19900372806008849,,,internal1,10.63.44.101,1751755839,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,00:50:39,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008849 itime=1751755839 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:50:39 eventtime=1751755838996413519 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK"""
25,N/A,tunnel-stats,,0,N/A,,,,,,5df8cf6e832e3278/7c26da8af8e39c6e,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,1116187,,,,1751755884902908879,,,,N/A,,,19900372806008868,,,,,1751755888,,notice,93.64.253.210,500,IPsec tunnel statistics,0101037141,0702111740,,,,,,IPsec tunnel statistics,,600,,wan1,,,185454350,,88.61.48.146,500,,,401266574,,,,,,vpn,,00:51:24,,,2206215695,N/A,ipsec,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008868 itime=1751755888 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:51:24 eventtime=1751755884902908879 tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" duration=1116187 sentbyte=401266574 rcvdbyte=185454350 nextstat=600 advpnsc=0",E2,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""5df8cf6e832e3278/7c26da8af8e39c6e"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" <*> <*> <*> nextstat=600 advpnsc=0"
26,N/A,perf-stats,,,,,,,,3/2,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751755920627517539,,0,0,,,,19900372806008855,,,,,1751755923,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  47, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1116736,00:52:01,,47,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1517821716/6482009022,packets=7854451/10095864;",,,"logver=0702111740 idseq=19900372806008855 itime=1751755923 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=00:52:01 eventtime=1751755920627517539 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=47 disk=0 bandwidth=""3/2"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1116736 waninfo=""name=wan1,bytes=1517821716/6482009022,packets=7854451/10095864;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  47, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 <*> disk=0 <*> setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: 40, concurrent sessions: <*> setup-rate: 0"""
